cnt,dteday,holiday_0,holiday_1,hr,hum,mnth_1,mnth_10,mnth_11,mnth_12,mnth_2,mnth_3,mnth_4,mnth_5,mnth_6,mnth_7,mnth_8,mnth_9,season_1,season_2,season_3,season_4,temp_PCA,weathersit_1,weathersit_2,weathersit_3,weathersit_4,weekday,windspeed,workingday_0,workingday_1
3.58351893845611,2011-01-01,1,0,0.9333317551434761,1.31020914652099,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.3567453806092737,0,0,1,0,6,0.4002857436522538,1,0
3.6375861597263857,2011-01-01,1,0,1.077961518343434,1.31020914652099,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.3567453806092737,0,0,1,0,6,0.4002857436522538,1,0
3.6109179126442243,2011-01-01,1,0,1.2225912815433917,1.2583753398703,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.4538221474878322,0,1,0,0,6,0.4002857436522538,1,0
3.5553480614894135,2011-01-01,1,0,1.3672210447433497,1.2583753398703,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.4538221474878322,0,1,0,0,6,-0.200795483278788,1,0
3.367295829986474,2011-01-01,1,0,1.5118508079433075,1.62121198642513,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.4538221474878322,0,1,0,0,6,0.10024854829974054,1,0
3.6888794541139363,2011-01-01,1,0,1.6564805711432653,1.31020914652099,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1623332614113048,0,1,0,0,6,0.8513483729070389,1,0
2.8903717578961645,2011-01-02,1,0,-1.670003982455765,1.31020914652099,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1623332614113048,0,1,0,0,0,0.8513483729070389,1,0
2.8903717578961645,2011-01-02,1,0,-1.5253742192558073,1.62121198642513,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.2594100282898634,0,1,0,0,0,0.4002857436522538,1,0
2.302585092994046,2011-01-02,1,0,-1.3807444560558495,1.9322148263292707,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.3567453806092737,0,1,0,0,0,0.7013297752307827,1,0
1.9459101490553132,2011-01-02,1,0,-1.2361146928558915,1.62121198642513,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1623332614113048,0,1,0,0,0,-0.200795483278788,1,0
1.3862943611198906,2011-01-02,1,0,-1.0914849296559337,1.62121198642513,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.1623332614113048,0,1,0,0,0,-0.200795483278788,1,0
1.0986122886681098,2011-01-02,1,0,-0.8022254032560181,0.7400372733633993,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.3567453806092737,0,0,1,0,0,0.8513483729070389,1,0
0.6931471805599453,2011-01-02,1,0,-0.6575956400560602,0.6882034667127092,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.4538221474878322,0,1,0,0,0,-0.200795483278788,1,0
2.1972245773362196,2011-01-02,1,0,-0.5129658768561024,0.4290344334592586,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.4538221474878322,0,0,1,0,0,0.10024854829974054,1,0
3.044522437723423,2011-01-02,1,0,-0.3683361136561445,0.6882034667127092,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.5511574998072427,0,1,0,0,0,0.10024854829974054,1,0
3.9889840465642745,2011-01-02,1,0,-0.22370635045618667,0.9473724999661597,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.72658565526383,0,1,0,0,0,0.10024854829974054,1,0
4.2626798770413155,2011-01-02,1,0,-0.07907658725622882,0.4290344334592586,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7658906422732702,0,1,0,0,0,0.4002857436522538,1,0
4.543294782270004,2011-01-02,1,0,0.06555317594372903,0.16986540020580868,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7658906422732702,0,1,0,0,0,0.8513483729070389,1,0
4.330733340286331,2011-01-02,1,0,0.21018293914368688,0.16986540020580868,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.72658565526383,0,1,0,0,0,-0.8018767102098295,1,0
4.0943445622221,2011-01-02,1,0,0.3548127023436447,0.6882034667127092,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.72658565526383,0,0,1,0,0,-0.200795483278788,1,0
4.31748811353631,2011-01-02,1,0,0.49944246554360255,0.9473724999661597,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.82392100758324,0,0,1,0,0,-0.500832678631301,1,0
4.343805421853684,2011-01-02,1,0,0.6440722287435604,0.4290344334592586,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.82392100758324,0,0,1,0,0,-0.500832678631301,1,0
4.189654742026425,2011-01-02,1,0,0.7887019919435182,-0.2966388596504023,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.82392100758324,1,0,0,0,0,-0.200795483278788,1,0
3.9889840465642745,2011-01-02,1,0,0.9333317551434761,-0.8668107328079927,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.7658906422732702,0,1,0,0,0,1.1523924044855678,1,0
3.4339872044851463,2011-01-02,1,0,1.077961518343434,-1.0741459594107532,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9993491630398276,1,0,0,0,0,2.3545548583476505,1,0
3.1354942159291497,2011-01-02,1,0,1.2225912815433917,-1.229647379362823,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.0966845153592377,1,0,0,0,0,1.452429599838081,1,0
3.4657359027997265,2011-01-02,1,0,1.3672210447433497,-0.9704783461093729,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.330143036125795,1,0,0,0,0,1.1523924044855678,1,0
2.302585092994046,2011-01-02,1,0,1.5118508079433075,-0.9704783461093729,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4274783884452051,1,0,0,0,0,0.8513483729070389,1,0
2.1972245773362196,2011-01-02,1,0,1.6564805711432653,-0.8149769261573029,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.446203766745735,1,0,0,0,0,-0.500832678631301,1,0
1.791759469228055,2011-01-03,1,0,-1.670003982455765,-0.9704783461093729,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.524555155323764,1,0,0,0,1,1.452429599838081,0,1
1.0986122886681098,2011-01-03,1,0,-1.5253742192558073,-0.9704783461093729,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.6609369092117625,1,0,0,0,1,2.0535108267691227,0,1
0.6931471805599453,2011-01-03,1,0,-1.0914849296559337,-0.8149769261573029,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.8553490284097311,1,0,0,0,1,1.7534736314166093,0,1
1.3862943611198906,2011-01-03,1,0,-0.9468551664559759,-0.8149769261573029,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.8553490284097311,1,0,0,0,1,0.7013297752307827,0,1
3.4339872044851463,2011-01-03,1,0,-0.8022254032560181,-0.6594755062052325,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.9917307822977302,1,0,0,0,1,1.7534736314166093,0,1
4.174387269895637,2011-01-03,1,0,-0.6575956400560602,-0.6594755062052325,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.9133793937197014,1,0,0,0,1,-0.200795483278788,0,1
5.043425116919247,2011-01-03,1,0,-0.5129658768561024,-0.6594755062052325,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.9526843807291412,1,0,0,0,1,0.7013297752307827,0,1
4.48863636973214,2011-01-03,1,0,-0.3683361136561445,-1.022312152760063,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.8553490284097311,1,0,0,0,1,1.7534736314166093,0,1
3.8066624897703196,2011-01-03,1,0,-0.22370635045618667,-1.022312152760063,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.718967274521733,1,0,0,0,1,0.4002857436522538,0,1
3.9512437185814275,2011-01-03,1,0,-0.07907658725622882,-1.177813572712133,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.621890507643174,1,0,0,0,1,1.1523924044855678,0,1
4.127134385045092,2011-01-03,1,0,0.06555317594372903,-1.4369826059655837,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4855087537551754,1,0,0,0,1,0.8513483729070389,0,1
4.127134385045092,2011-01-03,1,0,0.21018293914368688,-1.4369826059655837,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4274783884452051,1,0,0,0,1,0.7013297752307827,0,1
4.356708826689592,2011-01-03,1,0,0.3548127023436447,-1.696151639219034,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2910966345572064,1,0,0,0,1,0.7013297752307827,0,1
4.290459441148391,2011-01-03,1,0,0.49944246554360255,-1.696151639219034,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2910966345572064,1,0,0,0,1,0.4002857436522538,0,1
4.343805421853684,2011-01-03,1,0,0.6440722287435604,-1.696151639219034,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2910966345572064,1,0,0,0,1,0.4002857436522538,0,1
5.062595033026967,2011-01-03,1,0,0.7887019919435182,-1.696151639219034,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.388173401435765,1,0,0,0,1,0.10024854829974054,0,1
5.062595033026967,2011-01-03,1,0,0.9333317551434761,-1.5924840259176536,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.309822012857736,1,0,0,0,1,-1.1019139055623428,0,1
4.709530201312334,2011-01-03,1,0,1.077961518343434,-0.8149769261573029,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4258827434776764,1,0,0,0,1,-0.24008619666704767,0,1
3.970291913552122,2011-01-03,1,0,1.2225912815433917,-0.8149769261573029,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.504234132055705,1,0,0,0,1,-1.1019139055623428,0,1
3.970291913552122,2011-01-03,1,0,1.3672210447433497,0.06619778690442844,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.6406158859437039,1,0,0,0,1,-0.8018767102098295,0,1
3.044522437723423,2011-01-03,1,0,1.5118508079433075,0.32536682015787843,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.8743329921511132,1,0,0,0,1,-0.8018767102098295,0,1
2.5649493574615367,2011-01-03,1,0,1.6564805711432653,-0.40030647295178196,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.6015694843751154,1,0,0,0,1,-1.1019139055623428,0,1
1.791759469228055,2011-01-04,1,0,-1.670003982455765,-0.40030647295178196,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.7379512382631142,1,0,0,0,2,-1.1019139055623428,0,1
1.0986122886681098,2011-01-04,1,0,-1.5253742192558073,-0.1929712463490221,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.7379512382631142,1,0,0,0,2,-1.1019139055623428,0,1
0.6931471805599453,2011-01-04,1,0,-1.3807444560558495,0.014363980253738333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.8743329921511132,1,0,0,0,2,-0.8018767102098295,0,1
1.0986122886681098,2011-01-04,1,0,-1.0914849296559337,0.014363980253738333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.7959816035730838,1,0,0,0,2,-1.2519325032385995,0,1
1.6094379124341003,2011-01-04,1,0,-0.9468551664559759,0.2735330135071889,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.9323633574610832,1,0,0,0,2,-1.1019139055623428,0,1
3.6109179126442243,2011-01-04,1,0,-0.8022254032560181,0.584535853411329,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.9323633574610832,1,0,0,0,2,-1.1019139055623428,0,1
4.553876891600541,2011-01-04,1,0,-0.6575956400560602,0.584535853411329,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.9323633574610832,1,0,0,0,2,-0.8018767102098295,0,1
5.19295685089021,2011-01-04,1,0,-0.5129658768561024,0.32536682015787843,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.8743329921511132,1,0,0,0,2,-0.500832678631301,0,1
4.61512051684126,2011-01-04,1,0,-0.3683361136561445,0.06619778690442844,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.8163026268411429,1,0,0,0,2,0.10024854829974054,0,1
3.7612001156935624,2011-01-04,1,0,-0.22370635045618667,0.32536682015787843,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.8553490284097311,0,1,0,0,2,1.1523924044855678,0,1
4.060443010546419,2011-01-04,1,0,-0.07907658725622882,-0.6076416995545424,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4855087537551754,1,0,0,0,2,0.8513483729070389,0,1
4.3694478524670215,2011-01-04,1,0,0.06555317594372903,-0.6076416995545424,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.446203766745735,1,0,0,0,2,-0.500832678631301,0,1
4.584967478670572,2011-01-04,1,0,0.21018293914368688,-0.34847266630109186,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.388173401435765,1,0,0,0,2,-0.200795483278788,0,1
4.1588830833596715,2011-01-04,1,0,0.3548127023436447,-0.5558078929038524,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.251791647547766,1,0,0,0,2,0.10024854829974054,0,1
4.189654742026425,2011-01-04,1,0,0.49944246554360255,-0.5558078929038524,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1547148806692076,1,0,0,0,2,0.4002857436522538,0,1
4.430816798843313,2011-01-04,1,0,0.6440722287435604,-0.7113093128559226,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.0573795283497975,1,0,0,0,2,0.4002857436522538,0,1
5.3612921657094255,2011-01-04,1,0,0.7887019919435182,-0.7631431195066127,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1547148806692076,1,0,0,0,2,0.10024854829974054,0,1
5.209486152841421,2011-01-04,1,0,0.9333317551434761,-0.7631431195066127,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.251791647547766,1,0,0,0,2,-0.200795483278788,0,1
4.727387818712341,2011-01-04,1,0,1.077961518343434,-0.7631431195066127,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.309822012857736,1,0,0,0,2,-1.1019139055623428,0,1
4.007333185232471,2011-01-04,1,0,1.2225912815433917,-0.7631431195066127,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.309822012857736,1,0,0,0,2,-1.1019139055623428,0,1
3.8918202981106265,2011-01-04,1,0,1.3672210447433497,0.06619778690442844,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.3288059765991178,1,0,0,0,2,-0.24008619666704767,0,1
3.58351893845611,2011-01-04,1,0,1.5118508079433075,0.06619778690442844,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.3678523781677063,1,0,0,0,2,-1.2519325032385995,0,1
2.4849066497880004,2011-01-04,1,0,1.6564805711432653,0.32536682015787843,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.504234132055705,1,0,0,0,2,-1.2519325032385995,0,1
1.9459101490553132,2011-01-05,1,0,-1.670003982455765,0.06619778690442844,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4258827434776764,1,0,0,0,3,-0.24008619666704767,0,1
1.9459101490553132,2011-01-05,1,0,-1.5253742192558073,0.584535853411329,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.698646251253674,1,0,0,0,3,-1.2519325032385995,0,1
1.0986122886681098,2011-01-05,1,0,-1.3807444560558495,0.584535853411329,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.698646251253674,1,0,0,0,3,-1.2519325032385995,0,1
1.0986122886681098,2011-01-05,1,0,-1.0914849296559337,-0.7631431195066127,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.388173401435765,1,0,0,0,3,0.10024854829974054,0,1
1.3862943611198906,2011-01-05,1,0,-0.9468551664559759,-0.8149769261573029,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.446203766745735,1,0,0,0,3,-0.500832678631301,0,1
3.5263605246161616,2011-01-05,1,0,-0.8022254032560181,-0.8149769261573029,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.582585520633734,1,0,0,0,3,0.10024854829974054,0,1
4.48863636973214,2011-01-05,1,0,-0.6575956400560602,-1.022312152760063,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.6799208729531443,1,0,0,0,3,-0.200795483278788,0,1
5.278114659230517,2011-01-05,1,0,-0.5129658768561024,-1.177813572712133,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.621890507643174,1,0,0,0,3,0.8513483729070389,0,1
4.7535901911063645,2011-01-05,1,0,-0.3683361136561445,-1.3333149926642034,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.524555155323764,1,0,0,0,3,1.1523924044855678,0,1
4.060443010546419,2011-01-05,1,0,-0.22370635045618667,-1.3333149926642034,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.524555155323764,1,0,0,0,3,1.1523924044855678,0,1
3.8501476017100584,2011-01-05,1,0,-0.07907658725622882,-1.5406502192669635,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.330143036125795,1,0,0,0,3,1.1523924044855678,0,1
4.382026634673881,2011-01-05,1,0,0.06555317594372903,-1.5406502192669635,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.330143036125795,1,0,0,0,3,1.1523924044855678,0,1
4.276666119016055,2011-01-05,1,0,0.21018293914368688,-1.696151639219034,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.193761282237796,1,0,0,0,3,0.8513483729070389,0,1
4.143134726391533,2011-01-05,1,0,0.3548127023436447,-1.7998192525204137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.0573795283497975,1,0,0,0,3,-0.200795483278788,0,1
4.143134726391533,2011-01-05,1,0,0.49944246554360255,-1.7998192525204137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.0573795283497975,1,0,0,0,3,-0.200795483278788,0,1
4.499809670330265,2011-01-05,1,0,0.6440722287435604,-1.7998192525204137,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.9790281397717687,1,0,0,0,3,-1.2519325032385995,0,1
5.25227342804663,2011-01-05,1,0,0.7887019919435182,-1.2814811860135134,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.388173401435765,1,0,0,0,3,-0.200795483278788,0,1
5.135798437050262,2011-01-05,1,0,0.9333317551434761,-1.2814811860135134,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.3491269998671764,1,0,0,0,3,-0.8018767102098295,0,1
4.890349128221754,2011-01-05,1,0,1.077961518343434,-1.2814811860135134,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.309822012857736,1,0,0,0,3,-1.1019139055623428,0,1
4.499809670330265,2011-01-05,1,0,1.2225912815433917,-0.8149769261573029,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.446203766745735,1,0,0,0,3,-0.500832678631301,0,1
3.784189633918261,2011-01-05,1,0,1.3672210447433497,-0.6076416995545424,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.582585520633734,1,0,0,0,3,-0.200795483278788,0,1
3.7612001156935624,2011-01-05,1,0,1.5118508079433075,-0.40030647295178196,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.6406158859437039,1,0,0,0,3,-0.8018767102098295,0,1
2.995732273553991,2011-01-05,1,0,1.6564805711432653,-0.8149769261573029,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4258827434776764,1,0,0,0,3,-0.24008619666704767,0,1
2.4849066497880004,2011-01-06,1,0,-1.670003982455765,-0.40030647295178196,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.5232180957970864,1,0,0,0,4,-0.24008619666704767,0,1
1.6094379124341003,2011-01-06,1,0,-1.5253742192558073,0.06619778690442844,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.6202948626756455,1,0,0,0,4,-0.24008619666704767,0,1
1.0986122886681098,2011-01-06,1,0,-1.3807444560558495,0.06619778690442844,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.6202948626756455,1,0,0,0,4,-0.24008619666704767,0,1
0.6931471805599453,2011-01-06,1,0,-1.0914849296559337,0.06619778690442844,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.698646251253674,0,1,0,0,4,-1.2519325032385995,0,1
1.6094379124341003,2011-01-06,1,0,-0.9468551664559759,0.32536682015787843,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.7959816035730838,0,1,0,0,4,-1.2519325032385995,0,1
3.6109179126442243,2011-01-06,1,0,-0.8022254032560181,0.014363980253738333,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.8350280051416732,0,1,0,0,4,-1.1019139055623428,0,1
4.564348191467836,2011-01-06,1,0,-0.6575956400560602,-0.1929712463490221,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.6202948626756455,0,1,0,0,4,-0.24008619666704767,0,1
5.393627546352362,2011-01-06,1,0,-0.5129658768561024,-0.1929712463490221,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.6202948626756455,1,0,0,0,4,-0.24008619666704767,0,1
4.812184355372417,2011-01-06,1,0,-0.3683361136561445,-0.6076416995545424,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.5232180957970864,0,1,0,0,4,-0.24008619666704767,0,1
3.828641396489095,2011-01-06,1,0,-0.22370635045618667,-0.8149769261573029,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.4258827434776764,1,0,0,0,4,-0.24008619666704767,0,1
4.0943445622221,2011-01-06,1,0,-0.07907658725622882,-0.9704783461093729,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.3678523781677063,1,0,0,0,4,-1.2519325032385995,0,1
4.442651256490317,2011-01-06,1,0,0.06555317594372903,-1.4369826059655837,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1734402589697375,1,0,0,0,4,-0.24008619666704767,0,1
4.219507705176107,2011-01-06,1,0,0.21018293914368688,-1.4369826059655837,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.2127452459791777,1,0,0,0,4,-1.1019139055623428,0,1
4.2626798770413155,2011-01-06,1,0,0.3548127023436447,-1.3851487993148934,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1547148806692076,1,0,0,0,4,-0.500832678631301,0,1
4.143134726391533,2011-01-06,1,0,0.49944246554360255,-1.3851487993148934,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.1547148806692076,1,0,0,0,4,-0.24008619666704767,0,1
4.465908118654584,2011-01-06,1,0,0.6440722287435604,-1.2814811860135134,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.251791647547766,1,0,0,0,4,-0.500832678631301,0,1
5.153291594497779,2011-01-06,1,0,0.7887019919435182,-0.6076416995545424,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1.446203766745735,1,0,0,0,4,-0.500832678631301,0,1
